12.5518 	EXP 	Created LeftResponseInstruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.035, italic=False, languageStyle='LTR', name='LeftResponseInstruction', opacity=1, ori=0.0, pos=array([-0.4, -0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.5634 	EXP 	Created rightResponseInstruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.035), italic=False, languageStyle='LTR', name='rightResponseInstruction', opacity=1, ori=0.0, pos=array([ 0.4, -0.3]), rgb=UNKNOWN, text='False', units='height', win=Window(...), wrapWidth=1)
12.5748 	EXP 	Created responsefixationCrossDisplay = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.08), italic=False, languageStyle='LTR', name='responsefixationCrossDisplay', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
12.5800 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.08), italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
12.6218 	EXP 	Created Instruction_Break = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='Instruction_Break', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.6244 	EXP 	Created blockInstruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blockInstruction', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.6482 	EXP 	Created Instruction_Exit = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='Instruction_Exit', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0436 	INFO 	Keyboard events cleared
0.0434 	EXP 	InstructionText: autoDraw = True
1.3616 	EXP 	Device response: <KeyPress from None: t=1.339624999789521, value=space, duration=None>
1.3694 	DEBUG 	Read excel file with openpyxl: experiment_stimuli/chooseBlocks.xlsx
1.3698 	EXP 	Imported experiment_stimuli/chooseBlocks.xlsx as conditions, 10 conditions, 1 params
1.3702 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'condsFile': 'Block9.xlsx', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.3794 	DEBUG 	Read excel file with openpyxl: experiment_stimuli/Block9.xlsx
1.3814 	EXP 	Imported experiment_stimuli/Block9.xlsx as conditions, 16 conditions, 5 params
1.3819 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'Block': 9, 'Stimuli_Type': 'LiterallyFalse', 'Stimuli': 'The paper flower was a comet.', 'One_subsubj_two_subObj': 1, 'correct_answer': False, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.3933 	DATA 	Keypress: space
1.4096 	EXP 	InstructionText: autoDraw = False
1.4096 	EXP 	StimuliText: height = np.float64(0.05)
1.4096 	EXP 	StimuliText: height = np.float64(0.05)
1.4096 	EXP 	StimuliText: height = np.float64(0.05)
1.4096 	EXP 	StimuliText: text = 'The paper flower was a comet.'
1.4096 	EXP 	StimuliText: autoDraw = True
1.4096 	EXP 	LeftResponseInstruction: autoDraw = True
1.4096 	EXP 	rightResponseInstruction: autoDraw = True
1.4096 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.4096 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.4273 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.4449 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.4449 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.4609 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.4796 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.4796 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.4948 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.5000 	EXP 	Device response: <KeyPress from None: t=1.339624999789521, value=space, duration=0.15304190013557673>
1.5112 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.5112 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.5280 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.5450 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.5450 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.5622 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.5805 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.5805 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.5947 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.6114 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.6114 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.6285 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.6444 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.6444 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.6636 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.6802 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.6802 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.6954 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.7123 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.7123 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.7303 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.7461 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.7461 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.7620 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.7779 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.7779 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.7968 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.8115 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.8115 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.8281 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.8445 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.8445 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.8629 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.8782 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.8782 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.8944 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.9112 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.9112 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.9287 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.9478 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.9478 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.9638 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.9820 	EXP 	responsefixationCrossDisplay: autoDraw = True
1.9820 	EXP 	responsefixationCrossDisplay: autoDraw = False
1.9969 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.0111 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.0111 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.0281 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.0444 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.0444 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.0633 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.0781 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.0781 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.0948 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.1113 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.1113 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.1283 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.1443 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.1443 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.1609 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.1778 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.1778 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.1946 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.2136 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.2136 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.2283 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.2445 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.2445 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.2614 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.2778 	EXP 	responsefixationCrossDisplay: autoDraw = True
2.2778 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.2942 	EXP 	responsefixationCrossDisplay: autoDraw = False
2.3116 	EXP 	responsefixationCrossDisplay: autoDraw = True
